gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
DAB2IP,9300,ENSG00000136848,3288.2427061393296,-1.1769034138365173,0.1744504672190915,-6.746347158580261,1.5161361524627584e-11,7.485484169147654e-11,10.125780103779356,Not Significant
FOS,9556,ENSG00000170345,10868.459719828856,2.6236865026133773,0.3942009275587652,6.655708597292057,2.819383690810357e-11,1.3547025056576587e-10,9.86815606592352,Up
CASP3,10175,ENSG00000164305,1528.4497446667194,1.306180123669963,0.2024222284971701,6.452750438365139,1.0983815709036839e-10,4.956305041581676e-10,9.304841972312351,Not Significant
CTSS,10305,ENSG00000163131,2571.4041456264245,2.8670479924432075,0.4468112509132826,6.41668710575877,1.3927175367330279e-10,6.205606637329457e-10,9.20721575705536,Up
MAPK10,10375,ENSG00000109339,9519.427310510311,-1.2263811638957185,0.1917880257150973,-6.394461590201245,1.6111404102709668e-10,7.130414300313513e-10,9.146885235489972,Not Significant
PARP2,10558,ENSG00000129484,1391.7158348844505,-1.585917040598562,0.2498666514435114,-6.347053644159865,2.1947761726052536e-10,9.545119359782803e-10,9.020218636471894,Not Significant
DFFB,10638,ENSG00000169598,363.7566018249172,-0.8470116821739967,0.1339825720332823,-6.3218049132807534,2.5852563990930373e-10,1.1158714080529315e-09,8.952385850193037,Not Significant
CTSC,11268,ENSG00000109861,3472.8201193760583,2.6142564589608925,0.4268157722947351,6.125023086437473,9.067045877245059e-10,3.694807114464198e-09,8.432408228801053,Up
TNFRSF10B,11493,ENSG00000120889,1499.9352772270977,1.724565817949683,0.2847389451497341,6.0566559205408135,1.389804248939346e-09,5.5525666361183e-09,8.25550622079843,Not Significant
CASP6,11651,ENSG00000138794,363.822134159884,1.3847512134082476,0.23046254635006,6.008573780595508,1.8716243963614016e-09,7.376146919439746e-09,8.13217044151157,Not Significant
PIK3CA,12076,ENSG00000121879,3029.6292954162595,1.7561055277873665,0.2976053262990984,5.900786621078315,3.617725418014147e-09,1.3755863949708342e-08,7.861512128152664,Not Significant
ITPR1,12211,ENSG00000150995,7066.404601789986,-1.6521299876084596,0.2815838624780594,-5.867275109692024,4.4301528061894845e-09,1.6658782100640955e-08,7.778356752407335,Not Significant
CAPN1,12268,ENSG00000014216,2885.2957739252674,-0.9059293044574176,0.154722551898587,-5.855185901090937,4.764767355418245e-09,1.7833799146479844e-08,7.748756128916915,Not Significant
BCL2L1,12396,ENSG00000171552,1937.729620610869,-1.175891196581298,0.201984504293463,-5.821690137540687,5.825548052184102e-09,2.1579010414160373e-08,7.665968475386369,Not Significant
