gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
ABCG1,-0.3027454784616942,0.02283122574769149,0.030724011481282572,1.5125220812691886,Not Significant
ABCG2,0.1968811864078573,0.3313956410909669,0.37118608348745724,0.4304083147212293,Not Significant
ABHD10,-1.4690196935308306,5.027198332999257e-18,6.743312815488307e-17,16.17112669337255,Down
ABHD11,-0.7117000988279344,3.232213402234967e-06,7.431877469375695e-06,5.12890145924217,Not Significant
ABHD12,-0.4598154859211051,5.815973787119798e-06,1.2905237934370066e-05,4.889233983942167,Not Significant
ABHD13,-0.2659003504047122,0.0001796925355159828,0.0003243877215029249,3.488935592760651,Not Significant
ABHD14A-ACY1,-0.15316254957923595,0.10446012163259707,0.1274557972188141,0.8946404062293724,Not Significant
ABHD14B,0.404641515912555,0.01611632743302424,0.022151703717199173,1.6545928659861184,Not Significant
ABHD16A,-0.7331460512176967,8.375788407360378e-16,7.332513165030628e-15,14.13474714860039,Not Significant
ABHD17A,-0.8550435833838139,2.9075844974654264e-05,5.8721472708804075e-05,4.231203061040101,Not Significant
ABHD17B,-1.3484306278347273,1.6613300394606397e-17,1.9991658243636762e-16,15.699151181059845,Down
ABHD17C,-0.6029863080888744,5.745604445267413e-08,1.671025333075957e-07,6.7770169660660935,Not Significant
ABHD2,-0.23679573344614954,0.2546263708580151,0.2912533949737449,0.5357290036147817,Not Significant
ABHD3,0.17035086926173768,0.19906281362962233,0.23166869712329372,0.6351326437457592,Not Significant
ABHD4,0.6030451879993786,2.1536080588455725e-06,5.0694044062694626e-06,5.295043062020692,Not Significant
ABHD5,0.047251733951169,0.6777952084089033,0.7114218336521402,0.14787281037720343,Not Significant
ABHD6,-0.6633990410394288,3.6648089895610876e-10,1.434097623020352e-09,8.843421284026679,Not Significant
ABI1,-0.8568702068269634,2.1329774634800258e-16,2.0557557793855173e-15,14.687028480126708,Not Significant
ABI2,-1.0628325890406196,3.4286574736788175e-11,1.5383144673932245e-10,9.812954875527131,Down
ABI3,0.7246698855839674,4.322158374243045e-07,1.1216491278358477e-06,5.95014297701583,Not Significant
ABI3BP,-0.2936494374409039,0.35263491975430405,0.3927010676925806,0.4059379179494295,Not Significant
ABL1,0.2996198502428491,1.1815927402175237e-05,2.5167175839828532e-05,4.599165516513351,Not Significant
ABL2,-1.0339389104208494,5.774831783948342e-22,3.082575591749656e-20,19.51108626471529,Down
ABLIM1,-0.7612100546215047,1.0877178398565882e-07,3.04410157059854e-07,6.516540860832299,Not Significant
ABLIM2,-2.5651067507295875,6.087543804994749e-21,1.9496997989597028e-19,18.710032253094873,Down
ABLIM3,-1.3755852137517,7.086001139646367e-18,9.185328251877837e-17,16.03690531889743,Down
ABR,-1.5398348511356694,1.0308417538527712e-20,3.0745076836256433e-19,18.512224417255194,Down
ABRACL,-0.7573287392051071,1.0614343414994433e-06,2.6131669963736296e-06,5.58283283547508,Not Significant
ABRAXAS1,1.089432703350731,9.703084619755984e-12,4.6774888316536715e-11,10.329987240782945,Up
ABRAXAS2,-0.42428757887665713,3.388883872472251e-08,1.0133551344028629e-07,6.994238327707275,Not Significant
ABT1,0.23097480876668408,0.3636841922469699,0.4040116069475677,0.3936061577585286,Not Significant
ACAA1,-0.03459640990898897,0.6477268756740694,0.6830299917831414,0.16556022606964246,Not Significant
ACAA2,-0.7247724548993301,6.415408327408207e-07,1.6279372325692841e-06,5.7883623439642085,Not Significant
ACACA,-0.48492806194554505,4.878576534493556e-08,1.4288436451193985e-07,6.845015292396585,Not Significant
