gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
EEF1G,31,ENSG00000254772,2961.747886947311,-15.643624500730033,0.5180910085218384,-30.19474232020112,2.7766181851582986e-200,3.9845338650204456e-197,196.39962247770333,Down
NDUFB8,32,ENSG00000166136,1572.1736345377512,-4.795413851939133,0.1591314316502847,-30.13492559080205,1.6904402287065857e-199,2.352324416437428e-196,195.62850278355137,Down
RPL17,33,ENSG00000265681,2187.2428358580414,-6.433924494408786,0.2141245922892689,-30.047573824294588,2.3486113344957642e-198,3.1720759144523524e-195,194.49865642764914,Down
NDST2,34,ENSG00000166507,295.38126025212625,-5.425872181943758,0.1811909145206642,-29.945608455577148,5.0190683861824614e-197,6.58516112462528e-194,193.18143359432716,Down
CHKB,35,ENSG00000100288,373.27828769994585,-5.759114326389226,0.1957931766577594,-29.41427492366593,3.6072982815940947e-190,4.601409566363401e-187,186.33710910894445,Down
FKBP2,36,ENSG00000173486,362.3876943028413,-7.704574710829825,0.2629509143953602,-29.3004294301316,1.024147064242186e-188,1.2710772253260928e-185,184.89582806273148,Down
MICOS10,37,ENSG00000173436,1163.4089133529546,-3.592295075972665,0.1232383609953508,-29.149163028127138,8.560586788158239e-187,1.0345018576289847e-183,182.98526872514586,Down
AC005726.1,38,ENSG00000258472,165.78046133875637,-8.863502386565138,0.3046751544065083,-29.091648132027007,4.5786820182353055e-186,5.391221973317526e-183,182.26831278655342,Down
GTF2H4,39,ENSG00000213780,162.0974274492008,-6.110960601812109,0.210368479532975,-29.048841420438286,1.591531469744427e-185,1.827117915553346e-182,181.7382334239547,Down
MFSD14A,40,ENSG00000156875,491.7642695238814,-4.2432104683592256,0.1463761847141708,-28.98839368333689,9.215479789110573e-185,1.0321562131603576e-181,180.98625456881402,Down
SCARNA5,41,ENSG00000252010,5407.241996944737,10.725817840983398,0.3702459212538315,28.969442268696973,1.5970265235436918e-184,1.7461203568488064e-181,180.75792582448278,Up
C18orf32,42,ENSG00000177576,1528.7031682731508,-4.372241357032364,0.1510666309837677,-28.94246948223904,3.4906766292721367e-184,3.727799104483856e-181,180.4285475003323,Down
MRPL38,43,ENSG00000204316,507.0513075498396,-4.065074467283854,0.1408376422870608,-28.86355097452043,3.425395364886105e-183,3.5749450125212465e-180,179.44673063384676,Down
COX6A1,44,ENSG00000111775,2294.5939135460453,-3.279019188368153,0.1136406394204554,-28.85428316041249,4.477193298900455e-183,4.568826521751285e-180,179.34019533178375,Down
