gene_name,Unnamed: 0.1,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
CHMP4C,16421,16421,ENSG00000164695,7.619562691476676,-2.6454371619876067,0.5031112215211312,-5.25815574931774,1.455072623526373e-07,3.988912095879539e-07,6.399145534182789,Down
PPIA,16476,16476,ENSG00000196262,15530.98938700362,-0.8677200004077958,0.1654889440439403,-5.243371425328574,1.576686925224847e-07,4.307875747205037e-07,6.365736831623227,Not Significant
PYCARD,17237,17237,ENSG00000103490,99.95071737938864,1.059923535628032,0.2097403376838008,5.0535035240857935,4.337783087563883e-07,1.1328614503947003e-06,5.945823201353192,Not Significant
BAX,17431,17431,ENSG00000087088,1049.4998395499906,0.8786508632360625,0.1752240949051234,5.01444087191214,5.318790524514029e-07,1.3736038929732508e-06,5.8621384869979805,Not Significant
H2AC18,17566,17566,ENSG00000203812,8.818590553004865,4.073742723583404,0.8173646112774132,4.98399694258451,6.228406387504433e-07,1.596155445773678e-06,5.796924816021408,Up
PARP1,18877,18877,ENSG00000143799,8368.51639453651,0.5051341883552493,0.108184343841288,4.669198614323593,3.0237694038437344e-06,7.210884351713162e-06,5.142011469605568,Not Significant
EIF2AK2,18978,18978,ENSG00000055332,6169.3654574040775,1.0065860327023683,0.2164861516966208,4.649655531375406,3.3248987348847738e-06,7.88680205204582e-06,5.103099059235219,Not Significant
CHMP7,19522,19522,ENSG00000147457,1677.8321387689944,-0.4582462471893647,0.1015297762233904,-4.513417287369079,6.3791334672972535e-06,1.47106516620562e-05,4.832368088185697,Not Significant
SHARPIN,20179,20179,ENSG00000179526,1118.364950954572,-0.5293467602430775,0.1211049587111067,-4.370975110158971,1.23692893883838e-05,2.759430321980428e-05,4.55918056777428,Not Significant
STAT2,20441,20441,ENSG00000170581,7174.94906190187,1.0589842930993123,0.2454106268918051,4.315152552730285,1.5949272303994128e-05,3.512475735512727e-05,4.45438666722048,Not Significant
TRAF5,20476,20476,ENSG00000082512,1212.879357919225,0.8312031170366949,0.1929083657724305,4.3087976703781,1.6414444438743738e-05,3.60874090046298e-05,4.442644298195033,Not Significant
PGAM5,20765,20765,ENSG00000247077,1264.3779951936056,-0.6097444899089571,0.1435420937212256,-4.247844476151695,2.1583713877378204e-05,4.6791737216878045e-05,4.329830830642432,Not Significant
PLA2G4F,20785,20785,ENSG00000168907,2.9995610947154385,-2.6017781827360764,0.6130854436898725,-4.243744831188944,2.198202976739764e-05,4.760940046658685e-05,4.322307287454128,Down
BIRC2,20853,20853,ENSG00000110330,2394.847455736288,0.4604633618832296,0.1088636438080572,4.229725790688164,2.3397633514022223e-05,5.05101209920287e-05,4.296621591176673,Not Significant
VPS4B,20860,20860,ENSG00000119541,1619.682308494182,-0.4259247093737835,0.1007169023895849,-4.228929794983728,2.3480559740251503e-05,5.0672130719830426e-05,4.295230833613231,Not Significant
TNF,21091,21091,ENSG00000232810,33.44278013085356,2.2982922360524585,0.5498851882934793,4.1795856389312975,2.920407285350546e-05,6.233349875744179e-05,4.205278495626765,Up
STAT1,21181,21181,ENSG00000115415,10737.898412717945,1.6487537269513342,0.396172156179226,4.161710259631288,3.1587297184734186e-05,6.713381795673442e-05,4.173058653419999,Not Significant
IRF9,21352,21352,ENSG00000213928,727.1069840558359,-1.4123625093172434,0.3421167789237023,-4.12830529318243,3.654467021468986e-05,7.704793276800088e-05,4.113239009112907,Not Significant
JAK3,21667,21667,ENSG00000105639,402.9699310975229,-1.177946967886487,0.2901392391735506,-4.059936778085649,4.9086005020934654e-05,0.0001019846252555,3.991465295590843,Not Significant
PLA2G4D,22033,22033,ENSG00000159337,6.0661987126961705,-2.780373306753319,0.6988966068419096,-3.978232659215413,6.942941758081441e-05,0.000141849010668,3.84817368886303,Down
CAMK2D,22130,22130,ENSG00000145349,9078.022742567791,0.6948982953929865,0.1755538912820753,3.958318954471036,7.547912140179178e-05,0.0001535400373407,3.8137783581094102,Not Significant
