,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
GSTT2B,1.0097565336502328,0.0011580114692335,0.0018467322369889,2.733596069599407,Up,-0.1227894263606139,0.7274229014517253,0.7489361999219594,0.1255551772297651,Not Significant
GSTZ1,0.8625400970033343,1.035810878895605e-07,3.681744239422072e-07,6.433946384019306,Not Significant,-0.7524722891881467,5.934117757413397e-06,1.183526187716345e-05,4.926822128056085,Not Significant
GSX1,3.473749080053336,0.0323195683841831,0.0416139227891438,1.3807613429578782,Up,0.3010073609576658,0.023215067638518,0.0292584621684628,1.5337485042292354,Not Significant
GTDC1,-1.8592030531489956,2.407505528966069e-10,1.4707829411039526e-09,8.83245141594445,Down,-0.9907569874143732,7.736292359246589e-09,2.257557251679219e-08,7.646361227161484,Not Significant
GTF2A1,-0.8062097779584114,2.007697892240228e-05,4.391130822064276e-05,4.357423624053825,Not Significant,0.2848321550821419,9.390968817360256e-06,1.830878337139968e-05,4.737340513843725,Not Significant
GTF2A2,0.2194556013046344,0.0225364628399771,0.0296968380183034,1.5272897898850686,Not Significant,0.2979809538972304,0.0055105088687581,0.0074754185865898,2.1263644839725773,Not Significant
GTF2B,0.173503773144489,0.2540352086867318,0.2860345023259345,0.5435815778289553,Not Significant,0.4113297981611876,2.2132500661457555e-05,4.092684302453574e-05,4.387991754252896,Not Significant
GTF2E1,0.302232678039708,0.000123761952626,0.0002343127064,3.630204159675385,Not Significant,0.5012029819233894,2.510066505676301e-05,4.605549490143596e-05,4.336718546509368,Not Significant
GTF2E2,0.3066463523669647,0.0003565188705176,0.000621594167808,3.2064930690151585,Not Significant,0.5707586164850659,5.955028298620937e-05,0.0001034304848328,3.9853514395453873,Not Significant
GTF2F1,-0.0006685419039662,0.9913692547680996,0.9930450305790828,0.0030310575583942,Not Significant,0.6121775077810474,1.88205142985459e-07,4.57182574874129e-07,6.339910330726947,Not Significant
GTF2F2,0.6850762099179306,3.6312278729577634e-06,9.24930204606233e-06,5.033891037961521,Not Significant,1.1249026354238558,4.9966671006319707e-29,1.1380811345837676e-27,26.94382677568613,Up
GTF2H1,0.0476208028592495,0.6995092485078143,0.7276803148975342,0.1380593733910541,Not Significant,0.3887978582281836,0.0033831157503274,0.0047072385837666,2.3272337891615464,Not Significant
GTF2H2,0.6298167476386336,0.00692813165103,0.0098301405989403,2.007440270478417,Not Significant,0.3600373857358825,0.0194351455989563,0.0247220372161233,1.606915744130719,Not Significant
GTF2H3,0.3741955678342457,4.179397642729726e-06,1.051267212306099e-05,4.978286880470261,Not Significant,-0.0697140323034824,0.6480836383074423,0.6747926969232937,0.1708296262949419,Not Significant
GTF2H4,0.375195859869919,0.0849780507933493,0.1028558072440467,0.9877711829887458,Not Significant,0.2582180586813991,0.0232642554819163,0.029316905001364,1.5328818802716109,Not Significant
GTF2H5,-0.9598333695907648,5.170279268474969e-05,0.000104631163822,3.980338943956352,Not Significant,0.1507822551982718,0.2264969738587049,0.2536424960618891,0.59577798163012,Not Significant
GTF2I,0.5539914389379206,9.47583861684459e-07,2.7415163189572773e-06,5.562009164622009,Not Significant,0.9960709423271964,2.0887842303360894e-23,2.8683581864865897e-22,21.542366617055308,Not Significant
GTF2IRD2,1.043831279195583,0.0016641376286935,0.002581937851757,2.588054215579984,Up,0.2115882781451963,0.2556018943407947,0.284187152124902,0.5463955600728194,Not Significant
GTF3A,0.2085432953770229,0.0772151689109962,0.0941497956438363,1.026180618301066,Not Significant,0.023196624601489,0.7759536792210078,0.7948924167908149,0.0996916461306441,Not Significant
GTF3C1,0.1488805338642826,0.0052854189484049,0.0076348308698353,2.117200579185268,Not Significant,0.755172500129165,2.5931432324534465e-14,1.4606075707038918e-13,12.835466452628976,Not Significant
GTF3C2,0.6332671450405698,2.947732181631834e-09,1.4628302461950296e-08,7.834806068555624,Not Significant,0.6726291453241191,2.7140014902746776e-07,6.467500346215458e-07,6.189263539362952,Not Significant
GTF3C3,0.4027603141756444,8.238316834602795e-05,0.0001607764505846,3.793777563361985,Not Significant,0.6271404961693156,2.7225634348619065e-08,7.416687462307664e-08,7.129790021683233,Not Significant
GTF3C4,0.2076386289752783,0.0428285224251774,0.0541688053874748,1.266250742026762,Not Significant,0.4923102960982009,4.190025966001768e-07,9.733090890451328e-07,6.011749221036708,Not Significant
GTF3C5,0.6623994736109502,1.520045174401433e-07,5.249549224175535e-07,6.279877987614654,Not Significant,0.8525588645167593,1.0301220545235184e-12,4.834328433514565e-12,11.31566384792553,Not Significant
GTF3C6,0.6921254955843352,3.382122897105777e-06,8.67644539719286e-06,5.061658161985395,Not Significant,0.7004083911576887,1.918399351195175e-09,6.0364627710370556e-09,8.219217473468383,Not Significant
GTPBP1,0.1883260563755548,0.0355962589002791,0.0455939875602557,1.3410924235978996,Not Significant,-0.152788424489021,0.0128741630286239,0.016744616139566,1.7761248039544588,Not Significant
GTPBP10,-0.2953676580982254,0.0344668242400519,0.0442204263110396,1.354377074881691,Not Significant,-0.5531579057390119,0.0005919274652259,0.000904222627757,3.0437246291452555,Not Significant
GTPBP2,1.121515154450783,8.353757552217393e-08,3.035642911094532e-07,6.51774931672324,Up,0.1696264309084157,0.0153734475955129,0.0198145388833202,1.7030160299540515,Not Significant
GTPBP3,0.330702682277991,0.0217837085573653,0.0287613473141414,1.541190773456343,Not Significant,-0.6400256034170084,9.258302705886218e-07,2.0556670833099325e-06,5.687047218270403,Not Significant
GTPBP4,-0.0529744148417421,0.5794716534039096,0.6128067852604435,0.212676434653431,Not Significant,0.7848300315162802,2.5318273867106784e-15,1.6010808789958355e-14,13.795586729033609,Not Significant
GTPBP6,0.2285914652154055,0.1185636847739926,0.1407341298943327,0.8516005676163277,Not Significant,-0.2706516631518488,0.0510907460526274,0.0619528862606941,1.2079384559078752,Not Significant
GTPBP8,-0.1343041617342599,0.211425827758835,0.2411302828985061,0.6177482443308012,Not Significant,-0.0819053988855683,0.4562421249907965,0.4870794132337642,0.3124002258129905,Not Significant
GTSE1,4.959258179612673,6.547258929124874e-11,4.4475446022929183e-10,9.351879687891016,Up,1.2632474277822212,0.0003777523838596,0.0005911041135891,3.228336018315024,Up
GUCY1A2,-1.67771526904502,4.764036421433047e-07,1.480348640022101e-06,5.829635990951909,Down,-1.8457969906054317,1.6964597348226364e-20,1.762320297382118e-19,18.753915156795703,Down
GUF1,-0.2147551682875104,0.0235266585327865,0.0309126852822866,1.509863267579015,Not Significant,-1.0023907266758012,3.780876574321399e-12,1.6668845515506756e-11,10.778094478372802,Down
GUK1,-0.4408570150206969,0.0010624272921576,0.0017040109124654,2.7685276283437465,Not Significant,-0.9175319389859076,8.057985685108438e-15,4.792889885502499e-14,13.319402548614718,Not Significant
GULP1,-2.4264754031031472,8.44379178941836e-12,6.661140053766684e-11,10.1764514349907,Down,0.1173409333999373,0.4588522539499733,0.4896148755884441,0.3101453958301526,Not Significant
GUSB,2.0854476879455888,5.291292033670831e-07,1.6261280032702853e-06,5.788845271210634,Up,1.6644882154243636,1.5441602685467734e-06,3.3215879800172275e-06,5.478654239766173,Up
GXYLT1,0.0378610911231866,0.7346459969575158,0.7612328440694205,0.1184824819583333,Not Significant,-0.0070255618892552,0.9684023640555318,0.9727948472740814,0.0119787384479437,Not Significant
GYG1,0.2848332749924331,0.0102992993506619,0.0142540378703899,1.8460620916959651,Not Significant,0.4740694262977441,0.0003321859568219,0.0005238157753836,3.2808214263787367,Not Significant
GYG2,1.140462750177667,2.8750423656648365e-05,6.118119305388162e-05,4.213382058380018,Up,0.3267536334764133,0.0302081574252079,0.0376300515364994,1.4244651868886926,Not Significant
GYPA,-3.635017180895848,3.1242796246588724e-11,2.236957564947653e-10,9.65034225438521,Down,0.2103685672273473,0.1809030019431794,0.205166631861686,0.6878932711271234,Not Significant
GYPC,2.8113080914616173,4.814559959865056e-11,3.331429628722486e-10,9.477369356095467,Up,0.2513558848622854,0.0663501174598854,0.0792107320380717,1.101215973092878,Not Significant
GYS1,1.0431708672798798,8.748816229883279e-05,0.0001700474140456,3.7694299681079575,Up,0.7891440560305624,1.0302684382623957e-19,9.938891727408041e-19,18.00266204050265,Not Significant
GYS2,-1.0873116682774686,2.2916783881156954e-05,4.959477568609563e-05,4.304564069683163,Down,0.8046715517022083,2.4455649230019883e-13,1.231537749565926e-12,11.909552271460356,Not Significant
GZF1,0.1985206899396203,0.0073202604565838,0.0103617119347513,1.9845684856724173,Not Significant,-0.0437946553449497,0.7114555404845383,0.7339485352728998,0.134334391896734,Not Significant
H1F0,0.3272601406578772,0.0007642812157252,0.0012545818750556,2.901500991005752,Not Significant,0.4411141870240077,0.0034942487155628,0.0048482584484528,2.314414237079146,Not Significant
H1FX,0.0027749167481658,0.9806757993324126,0.9838008367331932,0.0070928124044024,Not Significant,1.230658379345113,1.4540642011888724e-16,1.0576767484399002e-15,14.975647042905148,Up
H2AFV,-0.0580051044488243,0.4892607380637938,0.5242859988570002,0.2804317400362984,Not Significant,0.7712664466505875,4.212131141963284e-06,8.575019177918212e-06,5.066764899990178,Not Significant
